trip_id,vehicle_id,device_id,date_debut,date_fin,duree_min,distance_m,commune,geo_point_2d
c77444cb-5543-fc3c-38b8-f24e56ea57b3,EX218TB,680ac07a-2a93-5d62-3c83-5dc0d9441fa5,2026-04-01T13:07:23,2026-04-01T13:38:43,31.3,6285,Boulogne-Billancourt,"48.84071,2.23679"
89e03e22-d3f4-a49b-33ba-ba8836c7d6fa,EE825ME,3c20592f-c04a-96c4-f3b6-3fe1d1843324,2026-04-01T13:22:23,2026-04-01T13:50:01,27.6,6736,Boulogne-Billancourt,"48.8318,2.24433"
93b7a886-12f7-0c97-7de3-1a516694c343,GB046ML,5c941cf0-dc98-d2c1-e2ac-f72f9e574f7a,2026-04-01T14:09:53,2026-04-01T14:31:07,21.2,5215,Issy-les-Moulineaux,"48.82195,2.27705"
9e50aa42-ca6d-fda1-989b-c4da9b37a22b,GB046ML,5c941cf0-dc98-d2c1-e2ac-f72f9e574f7a,2026-04-01T14:54:07,2026-04-01T15:03:55,9.8,2463,Boulogne-Billancourt,"48.84018,2.24809"
69ce1e4e-19a6-92c9-0d70-0ea43b9b2d45,EE825ME,3c20592f-c04a-96c4-f3b6-3fe1d1843324,2026-04-01T15:09:01,2026-04-01T15:29:34,20.6,3071,Boulogne-Billancourt,"48.83705,2.24229"
257d5e52-1a51-65ca-3c7c-1d8525cf0041,EX218TB,680ac07a-2a93-5d62-3c83-5dc0d9441fa5,2026-04-01T15:58:43,2026-04-01T16:26:34,27.9,5066,Meudon,"48.80839,2.2269"
3b964c74-ffe6-2994-9580-4c2ac44fc4b8,EG161VP,3e896c64-e117-dac3-119c-4ea3e1805081,2026-04-02T06:03:00,2026-04-02T06:26:10,23.2,3482,Boulogne-Billancourt,"48.8307,2.24723"
b0937085-0c59-21f8-050d-cbfed60bf603,EE825ME,3c20592f-c04a-96c4-f3b6-3fe1d1843324,2026-04-02T06:04:00,2026-04-02T06:11:19,7.3,1522,Issy-les-Moulineaux,"48.82675,2.27394"
1d8680cb-b908-00f3-ac93-281a92ebeab0,GA667YB,ceda8bbb-7171-0434-134c-6c92ec5b227c,2026-04-02T06:09:00,2026-04-02T06:24:23,15.4,2826,Issy-les-Moulineaux,"48.82467,2.26249"
302b7831-12a1-fe7d-dfa5-97220a1fc9df,GA095ME,6c031199-972a-8469-1641-9f828b9d2434,2026-04-02T06:10:00,2026-04-02T06:27:00,17.0,2542,Vanves,"48.82615,2.28298"
e4aa786d-9d17-d218-fc3b-0de5981262ac,GS596YE,26286bfb-e767-dcea-b0e6-a969e21342b0,2026-04-02T06:13:00,2026-04-02T06:22:07,9.1,1851,Boulogne-Billancourt,"48.82992,2.23891"
9d264599-c4dd-8df5-9aec-56a857311609,EA234FL,af42e12f-3838-b326-8e94-4239b02b61c4,2026-04-02T06:17:00,2026-04-02T06:44:36,27.6,4134,Sèvres,"48.82523,2.20415"
8db78572-ef7d-b821-bca0-258eb63d65d5,GX224PM,6b44fa8d-d5f2-5073-f414-02b1e4429ebb,2026-04-02T06:17:00,2026-04-02T06:55:58,39.0,6869,Boulogne-Billancourt,"48.83684,2.24708"
67863fb3-f3bc-9a71-07f4-fee52c82989f,ED687PM,43ff5011-3d1a-85dd-506e-5a9ab758588d,2026-04-02T06:18:00,2026-04-02T06:57:03,39.0,5829,Boulogne-Billancourt,"48.83117,2.23859"
2321e64e-620d-4a1f-479f-66281674eb65,GB550MP,9f044aed-7552-3327-0262-7f7312922f83,2026-04-02T06:19:00,2026-04-02T06:43:08,24.1,4775,Boulogne-Billancourt,"48.83711,2.23683"
92fbacf6-d5d1-c669-1c45-3357e8294a67,GX424MR,c4bbb7a9-d988-68dd-9c7c-737779a28903,2026-04-02T06:20:00,2026-04-02T06:56:48,36.8,6613,Boulogne-Billancourt,"48.83514,2.23622"
21f89d06-13f3-cade-7a10-013f36a2c52b,GE602MB,568cc69b-1064-005c-3985-c3cf3f76be1d,2026-04-02T06:21:00,2026-04-02T06:40:59,20.0,3803,Boulogne-Billancourt,"48.83721,2.24452"
59450186-da01-8d29-6060-b1ebe53e5f4c,GW921ML,6fb78271-504d-281f-c953-5b63ba81edd9,2026-04-02T06:22:00,2026-04-02T06:46:51,24.9,5491,Meudon,"48.80004,2.22784"
639fc471-d975-0f00-d5ab-a8ae9112fbc0,GE167VM,12476f57-a5e5-a5ab-aefc-fad8efc89849,2026-04-02T06:26:00,2026-04-02T06:57:11,31.2,7618,Issy-les-Moulineaux,"48.82854,2.273"
e92a7b97-51db-1a37-4204-d73398550b1e,ES312ME,33173470-38f1-6a81-787f-2425dbccc477,2026-04-02T06:27:00,2026-04-02T07:00:43,33.7,5590,Sèvres,"48.81622,2.20967"
3e19fc1d-9f6a-6a65-bd54-da044dcd0009,EG433YR,c8b8d9c6-ed30-49cf-43e4-58fc63f2ae24,2026-04-02T06:36:00,2026-04-02T07:11:10,35.2,5094,Sèvres,"48.81917,2.20428"
62c965b2-7eb0-f62a-3d45-74ebf4655a21,EE803VM,e1e3db63-ef7d-dc76-b92d-a22b21df306f,2026-04-02T06:38:00,2026-04-02T07:08:44,30.7,5406,Boulogne-Billancourt,"48.83691,2.23592"
1ecacae9-25bf-213d-9eca-381bfb95d0fc,EE273LR,c84a7b28-550a-1b46-ecab-3301bc8f7d29,2026-04-02T06:38:00,2026-04-02T07:16:16,38.3,7871,Boulogne-Billancourt,"48.84164,2.24433"
d2efa93b-e9d6-bb7e-361d-b014711456de,ES656YM,11c58ef0-dd46-3c09-4752-87aa5408f9ac,2026-04-02T06:38:00,2026-04-02T07:00:23,22.4,4984,Vanves,"48.81969,2.29471"
8468b74d-85e3-ade5-58c1-aad6f3f8dea4,GX143TE,310c0c00-3fa7-f104-1bf9-0e27dc96925e,2026-04-02T06:39:00,2026-04-02T06:43:51,4.8,1069,Meudon,"48.81043,2.22661"
ebd8a3b1-0b3d-0c36-17d0-981047a2a10b,GD070JR,f5f59b22-0e8f-a8e0-284d-82e587f7e1fb,2026-04-02T06:39:00,2026-04-02T07:16:35,37.6,9313,Boulogne-Billancourt,"48.83568,2.23671"
b2149062-3e1a-963e-ea18-d32c7a9a8ef5,EE459PB,b38a088c-a65e-d389-b74d-0fb132e70629,2026-04-02T06:42:00,2026-04-02T06:58:58,17.0,4206,Boulogne-Billancourt,"48.84174,2.23629"
2ba6b158-a5ae-cf37-a9d1-a28e236dd176,GB797TE,b00805cc-a7f3-6ae9-25c7-3c443e75c3b4,2026-04-02T06:46:00,2026-04-02T06:56:29,10.5,2473,Sèvres,"48.8192,2.21472"
aadf3692-b24b-eb96-c092-7b7426b07ff6,GE885LE,f94d6204-6808-593f-dfed-2c43e256a6dc,2026-04-02T06:48:00,2026-04-02T07:23:44,35.7,6162,Issy-les-Moulineaux,"48.82363,2.26581"
cbc72f1a-cf08-ea54-b429-9924c0986750,EW161VB,1c8eaee9-5715-bd6f-a416-1293c4c2e2e3,2026-04-02T06:50:00,2026-04-02T07:23:19,33.3,6196,Boulogne-Billancourt,"48.83703,2.23606"
1aa6f7cb-90c7-e6ac-a3bf-e403388c9751,GX564TP,430f801d-fad4-09e2-a319-dcb4217d65a0,2026-04-02T06:50:00,2026-04-02T07:06:25,16.4,3432,Chaville,"48.81353,2.18998"
2ab7b2ef-8e0e-c033-2c59-1da8fff96acf,GS500FB,8a14be62-295b-4715-c333-e8615fb8d16c,2026-04-02T06:53:00,2026-04-02T07:30:13,37.2,7913,Issy-les-Moulineaux,"48.8257,2.26837"
27c6cbb1-cedd-069d-f96c-9a0a3404c02a,EA689JB,693dffbc-6c6f-a611-5ab3-3edf6e595ed3,2026-04-02T06:53:00,2026-04-02T07:07:25,14.4,2508,Issy-les-Moulineaux,"48.82294,2.27185"
5a9a206a-16f1-42a2-06b9-19aa1a7167c7,EE671VM,e059a0ee-9132-b63e-f162-87e4e9c349e0,2026-04-02T06:56:00,2026-04-02T07:12:47,16.8,3197,Issy-les-Moulineaux,"48.82082,2.26372"
dc6dafff-59c2-f153-b06b-0f0c96822e22,GD675VP,c40db9b4-885f-6e66-c2b6-d2c5fa5d3100,2026-04-02T06:57:00,2026-04-02T07:09:00,12.0,2733,Boulogne-Billancourt,"48.841,2.23429"
afa14a55-cebe-abaa-2859-7b341725d2c7,GB429YL,3f07f814-91d6-3f78-e3e9-de99f10c718b,2026-04-02T06:59:00,2026-04-02T07:17:10,18.2,3502,Boulogne-Billancourt,"48.82913,2.23863"
2f12b150-605f-b1eb-4cc5-7e0d26332018,EE228LR,bdd640fb-0667-1ad1-1c80-317fa3b1799d,2026-04-02T07:03:00,2026-04-02T07:33:01,30.0,6869,Boulogne-Billancourt,"48.83271,2.24319"
ebd14b0c-c7f4-f4f9-8222-1ad3eca391d4,GW488FL,e7a37e81-63b4-c08b-6b8e-869fd5385b0e,2026-04-02T07:04:00,2026-04-02T07:11:18,7.3,1487,Boulogne-Billancourt,"48.83518,2.24139"
96b31f4a-80da-a8ca-6230-5d271a4b1606,GB290YR,bc67f831-cbc8-4759-f5b7-8cc7e6b3c944,2026-04-02T07:07:00,2026-04-02T07:27:59,21.0,3534,Boulogne-Billancourt,"48.83803,2.24293"
d86065a2-fdd5-b0f8-d6d7-44fdef69a980,GG954JE,8768a84f-a76a-fde6-ce9e-1a11fcbb4e59,2026-04-02T07:08:00,2026-04-02T07:26:58,19.0,3910,Chaville,"48.81588,2.18179"
8ea02346-092c-4801-698f-04f86747d24a,ES327YB,3c07c574-4925-7af1-b6aa-e05b13d5f2f7,2026-04-02T07:13:00,2026-04-02T07:25:06,12.1,3023,Issy-les-Moulineaux,"48.83021,2.26875"
b1e8c09d-bc20-b9f2-4a9c-589e51b30182,EW919TL,3f22faf8-23be-d01d-43cf-2fde24933b83,2026-04-02T07:16:00,2026-04-02T07:33:42,17.7,3464,Boulogne-Billancourt,"48.83233,2.24806"
664d5922-a590-fd3c-ad6e-cc57a520c3d0,GB156LR,c17af08a-1745-d6d8-7e57-0ddf827050a8,2026-04-02T07:16:00,2026-04-02T07:44:14,28.2,4572,Meudon,"48.80126,2.2361"
f6e5203c-a237-9e6f-d473-45345aea6352,GW417RP,36c59dac-b4d7-e28e-271e-3ee2b1a6b1f1,2026-04-02T07:16:00,2026-04-02T07:27:47,11.8,1820,Issy-les-Moulineaux,"48.82701,2.27305"
43e8644b-8a45-a905-badf-9397ecf26429,GS215MR,cbceabde-eede-db07-e623-a6895d59cd2a,2026-04-02T07:17:00,2026-04-02T07:35:01,18.0,4490,Ville-d'Avray,"48.81731,2.16872"
873570a2-e511-0961-1869-a217f94d8fcb,ES166RL,47294739-614f-f3d7-19db-3ad0ddd1dfb2,2026-04-02T07:21:00,2026-04-02T07:54:37,33.6,7182,Boulogne-Billancourt,"48.82994,2.2409"
9e44e98c-b359-390e-b030-9aaf85ea16e0,GG784YM,c074718e-425a-609f-7337-c59979844388,2026-04-02T07:26:00,2026-04-02T07:45:17,19.3,4813,Issy-les-Moulineaux,"48.8284,2.27318"
4b356e9a-2e5e-eb6a-8ee9-581ae061f65f,EG682TL,b841d0a0-1fe7-71d6-d917-8793a9d3c2e6,2026-04-02T07:27:00,2026-04-02T07:55:28,28.5,5658,Issy-les-Moulineaux,"48.82906,2.2761"
85c69fbf-966b-62ea-9f80-b96bb34e356a,ES312ME,33173470-38f1-6a81-787f-2425dbccc477,2026-04-02T07:27:43,2026-04-02T07:50:34,22.9,4572,Boulogne-Billancourt,"48.8361,2.24173"
cf767343-fced-f994-d631-c383303014d0,EE734RE,45b89cd9-27cb-6f2a-8da0-1097be0f051b,2026-04-02T07:29:00,2026-04-02T07:57:00,28.0,6897,Issy-les-Moulineaux,"48.82596,2.27286"
fd85d7fa-8ac9-7b01-e3ad-64d4eab9eb02,GS104JM,27cd8130-4722-9389-571a-a8766c307511,2026-04-02T07:32:00,2026-04-02T08:00:02,28.0,4549,Meudon,"48.80775,2.22649"
9b8b38ae-b89f-3a92-999a-1d8699db1302,EB526ML,080aadfb-e7c9-9b26-1141-25c63a9bedd4,2026-04-02T07:33:00,2026-04-02T07:46:32,13.5,2310,Issy-les-Moulineaux,"48.83191,2.26663"
1d763a66-b5f5-9cb0-cf68-58780b705933,EA696JR,77d21e02-ff01-cf99-988c-24c961b1cd22,2026-04-02T07:40:00,2026-04-02T08:13:54,33.9,7524,Boulogne-Billancourt,"48.83493,2.24052"
bb0c7919-330c-cff5-88a5-fa0d09a85dc5,EX452VR,c9277d9b-6e0d-2648-35ce-884149732d6c,2026-04-02T07:40:00,2026-04-02T08:13:18,33.3,6245,Sèvres,"48.81561,2.21273"
76dae194-439d-b29d-4bc8-1c16fa2fbd74,GX424MR,c4bbb7a9-d988-68dd-9c7c-737779a28903,2026-04-02T07:44:48,2026-04-02T07:55:42,10.9,2634,Vanves,"48.82507,2.2827"
3158f1fb-2c7a-0d31-0769-25839194821e,ED594PB,1d870966-0710-d430-f071-d87954c63cd8,2026-04-02T07:45:00,2026-04-02T08:23:35,38.6,7236,Boulogne-Billancourt,"48.83986,2.23395"
1057a002-7b53-359e-1bac-bd0daf35b30b,GS441JR,89d7fd6c-ce77-7f00-ecf2-7e7685197ff4,2026-04-02T07:45:00,2026-04-02T08:14:32,29.5,6043,Meudon,"48.80925,2.22392"
90ce77e9-7513-03b9-c7de-96ea2b0fbe44,GE899JB,3d4cbf37-4eb9-3eff-ce88-cb2dd4e80839,2026-04-02T07:47:00,2026-04-02T08:06:03,19.1,3344,Issy-les-Moulineaux,"48.81918,2.27065"
93f37596-8c1c-8b05-5677-1f3648998e5f,GG408RM,36386821-f6e0-7cc0-6c52-c49f9b49bd26,2026-04-02T07:48:00,2026-04-02T08:21:19,33.3,7765,Boulogne-Billancourt,"48.83575,2.23639"
fc950bba-e818-4f34-e491-7f7d91c46efc,ED630PM,aa38d0a1-6ba2-5efe-311c-6eb62095eef6,2026-04-02T07:51:00,2026-04-02T08:05:17,14.3,2268,Meudon,"48.80838,2.23041"
bab27bce-a39c-3bd5-ab86-bafdb57ec883,GX564TP,430f801d-fad4-09e2-a319-dcb4217d65a0,2026-04-02T07:52:25,2026-04-02T08:18:13,25.8,4183,Boulogne-Billancourt,"48.82844,2.23845"
ff02f5b0-57bd-56c9-2240-063bfed747be,GB290YR,bc67f831-cbc8-4759-f5b7-8cc7e6b3c944,2026-04-02T07:53:59,2026-04-02T08:33:30,39.5,8235,Chaville,"48.80597,2.18555"
a30a6658-b1be-6df2-8ae0-b8a080ff2909,GX224PM,6b44fa8d-d5f2-5073-f414-02b1e4429ebb,2026-04-02T07:56:58,2026-04-02T08:10:01,13.1,3262,Boulogne-Billancourt,"48.83863,2.24389"
fb3df063-8409-c5ea-cde9-18b33922a7e4,EX218TB,680ac07a-2a93-5d62-3c83-5dc0d9441fa5,2026-04-02T07:57:00,2026-04-02T08:26:27,29.4,4620,Sèvres,"48.81854,2.20415"
0de4faf4-d347-94cc-5d04-032d57423882,ES327YB,3c07c574-4925-7af1-b6aa-e05b13d5f2f7,2026-04-02T07:58:06,2026-04-02T08:36:48,38.7,7923,Sèvres,"48.82961,2.2131"
503b4078-a39c-9ec6-f746-4c02871854c1,EW161VB,1c8eaee9-5715-bd6f-a416-1293c4c2e2e3,2026-04-02T07:59:19,2026-04-02T08:16:46,17.4,3375,Sèvres,"48.82279,2.20875"
45a08539-6de8-370a-ce9e-9ebd55c34853,GX143TE,310c0c00-3fa7-f104-1bf9-0e27dc96925e,2026-04-02T07:59:51,2026-04-02T08:22:11,22.3,4983,Boulogne-Billancourt,"48.82923,2.2454"
659b0105-cb80-f288-446f-64dd5abca6e5,GB046ML,5c941cf0-dc98-d2c1-e2ac-f72f9e574f7a,2026-04-02T08:00:00,2026-04-02T08:14:09,14.2,2405,Ville-d'Avray,"48.81651,2.16864"
7cb923f5-f5ed-f382-a3a6-ef83cab63107,GB649TL,e7c421c7-4049-7b71-7d10-6c6081627cf1,2026-04-02T08:00:00,2026-04-02T08:26:01,26.0,4129,Meudon,"48.80928,2.22918"
e1fff6c0-8347-f1da-5c11-ab6d42f5b3f5,EE459PB,b38a088c-a65e-d389-b74d-0fb132e70629,2026-04-02T08:00:58,2026-04-02T08:24:17,23.3,4316,Issy-les-Moulineaux,"48.82033,2.26675"
3f8c93d4-c32a-fc4a-b148-b2a6ea7917e1,GW488FL,e7a37e81-63b4-c08b-6b8e-869fd5385b0e,2026-04-02T08:05:18,2026-04-02T08:31:16,26.0,5152,Sèvres,"48.81625,2.2091"
a9987bdf-19d9-d0b5-a962-d9966bbe3b5a,EE825ME,3c20592f-c04a-96c4-f3b6-3fe1d1843324,2026-04-02T08:14:19,2026-04-02T08:28:46,14.4,2401,Issy-les-Moulineaux,"48.82526,2.26919"
816462cb-8fc3-d7d3-f6bd-80c7624a2a50,GS500FB,8a14be62-295b-4715-c333-e8615fb8d16c,2026-04-02T08:15:13,2026-04-02T08:43:43,28.5,7033,Boulogne-Billancourt,"48.84067,2.24281"
26a9e100-b509-109b-1166-58ce3b3f3800,GS104JM,27cd8130-4722-9389-571a-a8766c307511,2026-04-02T08:25:02,2026-04-02T08:32:20,7.3,1653,Issy-les-Moulineaux,"48.82993,2.26279"
e1509425-891f-4683-de12-dbf1493d6196,ES312ME,33173470-38f1-6a81-787f-2425dbccc477,2026-04-02T08:28:34,2026-04-02T08:39:24,10.8,2642,Issy-les-Moulineaux,"48.81887,2.27101"
95fbe976-ae00-7b7e-2f8c-83e56e8d9644,EA234FL,af42e12f-3838-b326-8e94-4239b02b61c4,2026-04-02T08:35:36,2026-04-02T09:10:21,34.8,6845,Vanves,"48.81782,2.29165"
be848aa2-392c-04da-5af3-da5a38e59b27,EG682TL,b841d0a0-1fe7-71d6-d917-8793a9d3c2e6,2026-04-02T08:37:28,2026-04-02T08:53:57,16.5,4059,Sèvres,"48.8258,2.21184"
090d9655-db84-2660-f5d8-fb91ee6081ac,GA667YB,ceda8bbb-7171-0434-134c-6c92ec5b227c,2026-04-02T08:44:23,2026-04-02T08:51:31,7.1,1390,Boulogne-Billancourt,"48.84094,2.2331"
c4829b71-ae84-b81c-2e0f-b5b38bae591e,EW919TL,3f22faf8-23be-d01d-43cf-2fde24933b83,2026-04-02T08:45:42,2026-04-02T09:14:37,28.9,4519,Boulogne-Billancourt,"48.83168,2.24547"
2b69c95e-8567-1b58-926b-ffa53e245fbf,EE671VM,e059a0ee-9132-b63e-f162-87e4e9c349e0,2026-04-02T08:45:47,2026-04-02T08:55:33,9.8,2170,Chaville,"48.8014,2.18752"
16120aa6-3e96-39ba-0ed2-ec9d3d175712,EA689JB,693dffbc-6c6f-a611-5ab3-3edf6e595ed3,2026-04-02T08:57:25,2026-04-02T09:05:55,8.5,1508,Issy-les-Moulineaux,"48.82871,2.272"
ef32f72a-a4b5-c723-02fb-28690df80b89,GG784YM,c074718e-425a-609f-7337-c59979844388,2026-04-02T08:58:17,2026-04-02T09:12:25,14.1,3315,Issy-les-Moulineaux,"48.82712,2.27186"
d5f0fb6a-4596-da75-74df-b83ff659f188,GB797TE,b00805cc-a7f3-6ae9-25c7-3c443e75c3b4,2026-04-02T08:58:29,2026-04-02T09:27:55,29.4,6829,Vanves,"48.81689,2.29323"
bdc2b74b-38a5-6b49-dd34-aa1890019ed4,EE459PB,b38a088c-a65e-d389-b74d-0fb132e70629,2026-04-02T08:59:17,2026-04-02T09:25:08,25.9,6275,Sèvres,"48.82576,2.21509"
a005f5e1-a97a-2846-d2ea-ef184b6797a1,GS215MR,cbceabde-eede-db07-e623-a6895d59cd2a,2026-04-02T09:01:01,2026-04-02T09:38:31,37.5,6022,Boulogne-Billancourt,"48.82799,2.24205"
afe3af13-8917-78e8-f733-60946b2b78b9,GE885LE,f94d6204-6808-593f-dfed-2c43e256a6dc,2026-04-02T09:01:44,2026-04-02T09:21:15,19.5,3977,Sèvres,"48.82082,2.215"
90422eb7-8b04-0f53-e639-49d447c68688,ES166RL,47294739-614f-f3d7-19db-3ad0ddd1dfb2,2026-04-02T09:02:37,2026-04-02T09:39:04,36.5,6315,Boulogne-Billancourt,"48.84109,2.2471"
16de66c9-6210-def6-3a9c-43081221cddf,GE602MB,568cc69b-1064-005c-3985-c3cf3f76be1d,2026-04-02T09:02:59,2026-04-02T09:15:12,12.2,3062,Meudon,"48.80005,2.23493"
58129eb2-7c13-f47a-c80c-21958b6584ce,GB550MP,9f044aed-7552-3327-0262-7f7312922f83,2026-04-02T09:07:08,2026-04-02T09:12:27,5.3,1333,Boulogne-Billancourt,"48.84311,2.2416"
52daf681-2b1a-c76c-89ec-bc5198cbaa52,GD675VP,c40db9b4-885f-6e66-c2b6-d2c5fa5d3100,2026-04-02T09:08:00,2026-04-02T09:26:07,18.1,4184,Boulogne-Billancourt,"48.82943,2.23621"
435391b2-c728-50c1-3322-c68b9be78aec,EE825ME,3c20592f-c04a-96c4-f3b6-3fe1d1843324,2026-04-02T09:13:46,2026-04-02T09:25:48,12.0,2100,Issy-les-Moulineaux,"48.83088,2.26979"
721e8b1f-3895-8939-9342-a09fb00ac64c,GB156LR,c17af08a-1745-d6d8-7e57-0ddf827050a8,2026-04-02T09:18:14,2026-04-02T09:39:53,21.6,3636,Vanves,"48.81949,2.28167"
4b657bcc-b041-6f19-bbe7-18354e8bf78a,GB649TL,e7c421c7-4049-7b71-7d10-6c6081627cf1,2026-04-02T09:20:01,2026-04-02T09:48:22,28.4,4765,Meudon,"48.80889,2.23803"
ec4e8cbb-a2aa-378c-659e-0258814ff657,ED594PB,1d870966-0710-d430-f071-d87954c63cd8,2026-04-02T09:24:35,2026-04-02T09:53:11,28.6,6294,Chaville,"48.80519,2.1882"
6bbdb66f-9181-6091-d6c6-f45cdc5e4e78,EE803VM,e1e3db63-ef7d-dc76-b92d-a22b21df306f,2026-04-02T09:25:44,2026-04-02T09:30:33,4.8,1206,Meudon,"48.80104,2.23802"
d2dc42c8-32b8-d8aa-2176-8dd738e7e019,ED687PM,43ff5011-3d1a-85dd-506e-5a9ab758588d,2026-04-02T09:27:03,2026-04-02T09:40:35,13.5,2126,Boulogne-Billancourt,"48.83459,2.24576"
d6ee526b-a2cd-1590-58af-393c8aa2b4c9,EG433YR,c8b8d9c6-ed30-49cf-43e4-58fc63f2ae24,2026-04-02T09:27:10,2026-04-02T09:47:54,20.7,3322,Marnes-la-Coquette,"48.83271,2.16882"
cd67b5df-db79-04e0-ce30-a61d0e88c8ec,GS441JR,89d7fd6c-ce77-7f00-ecf2-7e7685197ff4,2026-04-02T09:34:32,2026-04-02T09:58:55,24.4,4007,Meudon,"48.81368,2.22798"
359a1533-4605-ec0e-73b9-c2ac0134e76b,ED630PM,aa38d0a1-6ba2-5efe-311c-6eb62095eef6,2026-04-02T09:35:17,2026-04-02T10:01:59,26.7,5664,Chaville,"48.80409,2.18219"
915cb31b-9786-7b12-1328-172664f434d6,GD070JR,f5f59b22-0e8f-a8e0-284d-82e587f7e1fb,2026-04-02T09:39:35,2026-04-02T09:49:22,9.8,2022,Issy-les-Moulineaux,"48.83083,2.26894"
63be441d-bd5a-0c9e-277e-b0aaa247541d,EA234FL,af42e12f-3838-b326-8e94-4239b02b61c4,2026-04-02T09:41:21,2026-04-02T09:50:22,9.0,1378,Sèvres,"48.81893,2.20684"
87ad8b26-8eaa-5841-6aa0-426df7c0d5f7,EE228LR,bdd640fb-0667-1ad1-1c80-317fa3b1799d,2026-04-02T09:44:01,2026-04-02T09:57:52,13.8,3199,Boulogne-Billancourt,"48.83081,2.24662"
406f64d6-5c72-aebd-13b1-1e59c85cd714,EE671VM,e059a0ee-9132-b63e-f162-87e4e9c349e0,2026-04-02T09:48:33,2026-04-02T09:56:52,8.3,1347,Boulogne-Billancourt,"48.83202,2.24079"
3b5ae288-7649-2e64-f55d-ce6d6d268b37,EA696JR,77d21e02-ff01-cf99-988c-24c961b1cd22,2026-04-02T09:50:54,2026-04-02T10:11:33,20.6,4124,Meudon,"48.81073,2.22643"
11836c4f-2492-04c7-ad58-db1bfe31537a,GE602MB,568cc69b-1064-005c-3985-c3cf3f76be1d,2026-04-02T09:51:12,2026-04-02T10:21:19,30.1,6852,Boulogne-Billancourt,"48.83308,2.23769"
9c60c81b-4119-1aa7-1b61-d45368c2094d,GW417RP,36c59dac-b4d7-e28e-271e-3ee2b1a6b1f1,2026-04-02T09:57:47,2026-04-02T10:12:59,15.2,2997,Issy-les-Moulineaux,"48.82773,2.26233"
ac0f6801-15b2-4e1d-9715-46339d4edb71,EW161VB,1c8eaee9-5715-bd6f-a416-1293c4c2e2e3,2026-04-02T10:06:46,2026-04-02T10:22:32,15.8,3656,Issy-les-Moulineaux,"48.82207,2.27513"
081c79d4-c274-37eb-a65f-7b8adbb44021,GB046ML,5c941cf0-dc98-d2c1-e2ac-f72f9e574f7a,2026-04-02T10:07:09,2026-04-02T10:31:37,24.5,5330,Issy-les-Moulineaux,"48.82039,2.27276"
d4b3e8cf-bfbb-eab3-4237-8962e4fd6c34,ED594PB,1d870966-0710-d430-f071-d87954c63cd8,2026-04-02T10:10:11,2026-04-02T10:46:34,36.4,7545,Boulogne-Billancourt,"48.83502,2.24004"
e7b33085-178b-e968-20f8-7ba2cf2e3296,ED687PM,43ff5011-3d1a-85dd-506e-5a9ab758588d,2026-04-02T10:11:35,2026-04-02T10:17:04,5.5,1380,Issy-les-Moulineaux,"48.82064,2.2746"
9d37efb6-eafb-3e90-54ec-84ce002ccb25,EE734RE,45b89cd9-27cb-6f2a-8da0-1097be0f051b,2026-04-02T10:13:00,2026-04-02T10:20:50,7.8,1324,Issy-les-Moulineaux,"48.81931,2.26221"
96f61c09-059c-1ba0-bbec-721d3610901c,GB290YR,bc67f831-cbc8-4759-f5b7-8cc7e6b3c944,2026-04-02T10:14:30,2026-04-02T10:46:02,31.5,4605,Sèvres,"48.81684,2.21741"
fd61f13b-37f2-5d36-8bdd-cee370fd6672,GE899JB,3d4cbf37-4eb9-3eff-ce88-cb2dd4e80839,2026-04-02T10:22:03,2026-04-02T10:51:05,29.0,5880,Issy-les-Moulineaux,"48.81831,2.26343"
6b6e64c5-bb8a-a843-702f-31e562ccc604,GX564TP,430f801d-fad4-09e2-a319-dcb4217d65a0,2026-04-02T10:22:13,2026-04-02T10:50:08,27.9,4793,Boulogne-Billancourt,"48.83055,2.24399"
ca0ee8c4-f2dc-b12b-0f7a-e302ec2e2815,EE803VM,e1e3db63-ef7d-dc76-b92d-a22b21df306f,2026-04-02T10:24:33,2026-04-02T10:29:41,5.1,1064,Sèvres,"48.82947,2.21523"
f18cccdc-131e-b723-3bcd-f203459ee674,GD070JR,f5f59b22-0e8f-a8e0-284d-82e587f7e1fb,2026-04-02T10:32:22,2026-04-02T11:03:11,30.8,6769,Boulogne-Billancourt,"48.83138,2.23794"
379d58f9-dc26-8108-7140-11a1afc2ccfc,GE602MB,568cc69b-1064-005c-3985-c3cf3f76be1d,2026-04-02T10:33:19,2026-04-02T10:51:51,18.5,3925,Meudon,"48.80253,2.22942"
66d71d97-b193-c8b8-ae49-c0799bd0d4c7,ES312ME,33173470-38f1-6a81-787f-2425dbccc477,2026-04-02T10:34:24,2026-04-02T11:10:41,36.3,5371,Boulogne-Billancourt,"48.83768,2.24205"
28719b9b-db8f-0e32-edef-50031fce01e3,GG408RM,36386821-f6e0-7cc0-6c52-c49f9b49bd26,2026-04-02T10:35:19,2026-04-02T10:42:27,7.1,1103,Sèvres,"48.82851,2.2151"
a939ebd1-e516-b0d4-7d35-72cc788fd0cd,GS215MR,cbceabde-eede-db07-e623-a6895d59cd2a,2026-04-02T10:39:31,2026-04-02T10:49:06,9.6,1870,Boulogne-Billancourt,"48.83051,2.24311"
